_EF_NAICS_EZ.NAICS_CODE,V_EF_NAICS_EZ.REGISTRY_ID,V_EF_NAICS_EZ.STATE_CODE
48811,110041393186,RI
3399,110041217439,RI
334518,110004906326,RI
812320,110004909074,RI
812320,110041228533,RI
32311,110004920532,RI
3399,110001663423,RI
92811,110041695733,RI
51711,110041695797,RI
32311,110004927232,RI
562998,110000618662,RI
331419,110009439768,RI
325188,110004936366,RI
42469,110000888889,RI
339913,110000312938,RI
44611,110001663913,RI
33211,110012480494,RI
562112,110041679528,RI
454112,110042191918,RI
713930,110041923167,RI
483111,110041923229,RI
325188,110002087223,RI
336612,110001662521,RI
424710,110002087544,RI
323111,110000312830,RI
339911,110002087615,RI
339113,110000819874,RI
336612,110039128066,RI
339913,110000313081,RI
339911,110001662969,RI
331491,110001663414,RI
331422,110002337114,RI
332813,110002087296,RI
45299,110009442479,RI
332813,110001134273,RI
811198,110004916949,RI
339993,110001141657,RI
335999,110000312992,RI
332813,110012481858,RI
23622,110031429871,RI
32311,110004933270,RI
81111,110044949544,RI
